Unnamed: 0,AT,BG,CH,FI,FR,GR,HR,IT_CSUD,IT_SARD,IT_NORD,IT_SICI,IT_SUD,MK,NO_1,NO_2,NO_3,NO_4,NO_5,RO,RS,SE_1,SE_2,SE_3,SE_4,SI,ME,LV
2022-05-22 21:00:00,,1833959.0,,,,2999506.0,,,,,,,,,,,,,2516900.0,,,,,,,,3121.0
2022-05-22 22:00:00,741362.0,,2122847.0,3863680.0,1954315.0,,848360.0,630114.0,176335.0,1202594.0,104161.0,61714.0,,1982571.0,10289749.0,3358900.0,8790758.0,3405141.0,,257000.0,5517000.0,8229000.0,1503000.0,124000.0,2600.0,289703.0,
2022-05-29 21:00:00,,1876531.0,,,,2964537.0,,,,,,,,,,,,,2556600.0,,,,,,,,2951.0
2022-05-29 22:00:00,849573.0,,2397997.0,3999490.0,2156969.0,,836760.0,640303.0,178110.0,1287540.0,103174.0,61518.0,,2492802.0,11221400.0,4008874.0,10535574.0,4038100.0,,254000.0,7209000.0,10687000.0,1564000.0,121000.0,2600.0,282825.0,
2022-06-05 21:00:00,,1921808.0,,,,2932807.0,,,,,,,,,,,,,2544500.0,,,,,,,,2527.0
2022-06-05 22:00:00,1039793.0,,2742167.0,4048200.0,2345706.0,,816910.0,646111.0,174669.0,1376338.0,101710.0,59925.0,,2933555.0,12580832.0,4814074.0,11362818.0,5395090.0,,257000.0,7946000.0,11742000.0,1620000.0,117000.0,2600.0,276853.0,
2022-06-12 21:00:00,,1972378.0,,,,2927346.0,,,,,,,,,,,,,2527200.0,,,,,,,,2909.0
2022-06-12 22:00:00,1125611.0,,2900550.0,4101890.0,2411291.0,,776230.0,649811.0,167703.0,1369745.0,100105.0,58907.0,,3212965.0,13910933.0,5665552.0,12556044.0,6735089.0,,283000.0,8960000.0,12494000.0,1632000.0,112000.0,0.0,270605.0,
2022-06-19 21:00:00,,1963602.0,,,,2885513.0,,,,,,,,,,,,,2440900.0,,,,,,,,3110.0
2022-06-19 22:00:00,1160127.0,,3029483.0,4132850.0,2434351.0,,746860.0,649156.0,163967.0,1339227.0,96088.0,58076.0,,3430212.0,14662910.0,6457307.0,13905809.0,8018923.0,,276000.0,9835000.0,13028000.0,1629000.0,106000.0,2600.0,249988.0,
2022-06-26 21:00:00,,1956156.0,,,,2814977.0,,,,,,,,,,,,,2336200.0,,,,,,,,6021.0
2022-06-26 22:00:00,1272332.0,,3341824.0,4045170.0,2482855.0,,709890.0,824029.0,158973.0,1374817.0,91648.0,56639.0,,3900786.0,15452105.0,7498030.0,15613185.0,9428249.0,,247000.0,11302000.0,13645000.0,1616000.0,102000.0,2600.0,237436.0,
2022-07-03 21:00:00,,1932410.0,,,,2741043.0,,,,,,,,,,,,,2301000.0,,,,,,,,7552.0
2022-07-03 22:00:00,1403125.0,,3744322.0,3994210.0,2469618.0,,684860.0,636944.0,156229.0,1412493.0,87247.0,54846.0,,4012187.0,16120569.0,7863163.0,16408037.0,10162000.0,,246000.0,12183000.0,13771000.0,1641000.0,97000.0,2600.0,231494.0,
2022-07-10 21:00:00,,1909492.0,,,,2683837.0,,,,,,,,,,,,,2237600.0,,,,,,,,5682.0
2022-07-10 22:00:00,1472437.0,,4008433.0,3936640.0,2462110.0,,659130.0,630438.0,152894.0,1383066.0,82837.0,53214.0,,3994165.0,16378502.0,7957172.0,17141238.0,10628088.0,,246000.0,12709000.0,13849000.0,1607000.0,85000.0,2600.0,221631.0,
2022-07-17 21:00:00,,1866298.0,,,,2607244.0,,,,,,,,,,,,,2138000.0,,,,,,,,4217.0
2022-07-17 22:00:00,1506209.0,,3552568.0,3907310.0,2382772.0,,625720.0,630438.0,152894.0,1383066.0,82837.0,53214.0,,4009752.0,16402670.0,7960713.0,17577348.0,11109433.0,,246000.0,12982000.0,13738000.0,1599000.0,80000.0,2600.0,210483.0,
2022-07-24 21:00:00,,1816933.0,,,,2499564.0,,,,,,,,,,,,,2037300.0,,,,,,,,4540.0
2022-07-24 22:00:00,1583697.0,,4438693.0,3913460.0,2312574.0,,604990.0,609153.0,145011.0,1223077.0,73923.0,49579.0,,4043935.0,16717333.0,8051580.0,17896494.0,11592699.0,,250000.0,13221000.0,13666000.0,1610000.0,75000.0,2600.0,201564.0,
2022-07-31 21:00:00,,1770804.0,,,,2403557.0,,,,,,,,,,,,,1958500.0,,,,,,,,4665.0
2022-07-31 22:00:00,1715317.0,,4630849.0,3938170.0,2274044.0,,584820.0,592617.0,141357.0,1249126.0,69335.0,48428.0,,4104882.0,17085000.0,8100718.0,18110008.0,12068215.0,,252000.0,13329000.0,13618000.0,1635000.0,73000.0,2600.0,191533.0,
2022-08-07 21:00:00,,1736519.0,,,,2321419.0,,,,,,,,,,,,,1930400.0,,,,,,,,4317.0
2022-08-07 22:00:00,1796278.0,,5076859.0,3893310.0,2280964.0,,572040.0,578518.0,138782.0,1256411.0,64726.0,46721.0,,4060813.0,17005580.0,8018687.0,18635244.0,12154249.0,,267000.0,13408000.0,13314000.0,1592000.0,66000.0,2600.0,183357.0,
2022-08-14 21:00:00,,1697473.0,,,,2239453.0,,,,,,,,,,,,,1898900.0,,,,,,,,4010.0
2022-08-14 22:00:00,1765103.0,,5242221.0,3851110.0,2249940.0,,557860.0,573389.0,138570.0,1296223.0,61346.0,46071.0,,4108040.0,17020204.0,7929291.0,19036760.0,12257612.0,,267000.0,13759000.0,13346000.0,1629000.0,65000.0,2600.0,176122.0,
2022-08-21 21:00:00,,1668359.0,,,,2161633.0,,,,,,,,,,,,,1884900.0,,,,,,,,4352.0
2022-08-21 22:00:00,1807960.0,,5487779.0,3737190.0,2250959.0,,536230.0,566061.0,137587.0,1297043.0,57766.0,44378.0,,4064965.0,17119092.0,7826237.0,19243750.0,12265837.0,,242000.0,13727000.0,13288000.0,1604000.0,64000.0,2600.0,168652.0,
2022-08-28 21:00:00,,1640767.0,,,,2095751.0,,,,,,,,,,,,,1959900.0,,,,,,,,5636.0
2022-08-28 22:00:00,1873203.0,,5571238.0,3599500.0,2244154.0,,522830.0,552552.0,129853.0,1303079.0,54693.0,41908.0,,4020888.0,17071218.0,7570911.0,19151382.0,12170229.0,,242000.0,13495000.0,12887000.0,1546000.0,55000.0,2600.0,155695.0,
2022-09-04 21:00:00,,1617516.0,,,,2046210.0,,,,,,,,,,,,,2017400.0,,,,,,,,10044.0
2022-09-04 22:00:00,1943380.0,,5676547.0,3454450.0,2240533.0,,504800.0,545300.0,130602.0,1330678.0,51073.0,40872.0,,3973981.0,16901952.0,7227405.0,18844288.0,12023086.0,,242000.0,13074000.0,12348000.0,1482000.0,51000.0,2600.0,154389.0,
2022-09-11 21:00:00,,1608220.0,,,,1994727.0,,,,,,,,,,,,,2030200.0,,,,,,,,9353.0
2022-09-11 22:00:00,1947791.0,,5730300.0,3485140.0,2252727.0,,489570.0,538685.0,121176.0,1373248.0,47203.0,40058.0,,4104408.0,17178680.0,7530252.0,18524388.0,12248623.0,,250000.0,12936000.0,12353000.0,1515000.0,48000.0,2600.0,155052.0,
2022-09-18 21:00:00,,1592549.0,,,,1943454.0,,,,,,,,,,,,,2098800.0,,,,,,,,10155.0
2022-09-18 22:00:00,1979697.0,,5617136.0,3396670.0,2254828.0,,434780.0,533146.0,117677.0,1381899.0,41979.0,39553.0,,4123468.0,17159852.0,7517500.0,18435710.0,12231292.0,,242000.0,12639000.0,12083000.0,1478000.0,43000.0,2600.0,156600.0,
2022-09-25 21:00:00,,1574778.0,,,,1909720.0,,,,,,,,,,,,,2167800.0,,,,,,,,8764.0
2022-09-25 22:00:00,1936840.0,,5709046.0,3335780.0,2253974.0,,450130.0,513022.0,116025.0,1371953.0,38668.0,39985.0,,4557852.0,18023794.0,7387157.0,18165906.0,12605383.0,,242000.0,12442000.0,11961000.0,1517000.0,47000.0,2600.0,157385.0,
2022-10-02 21:00:00,,1537911.0,,,,1881817.0,,,,,,,,,,,,,2238000.0,,,,,,,,10413.0
2022-10-02 22:00:00,1986419.0,,5806307.0,3371870.0,2313405.0,,450160.0,482839.0,117245.0,1392937.0,38013.0,42418.0,162524.0,4755301.0,20058792.0,7594725.0,18308618.0,13471035.0,,241000.0,12491000.0,12296000.0,1560000.0,45000.0,2600.0,163875.0,
2022-10-09 21:00:00,,1508387.0,,,,1849707.0,,,,,,,,,,,,,2222800.0,,,,,,,,10021.0
2022-10-09 22:00:00,1966711.0,,5782825.0,3414620.0,2320864.0,,440730.0,475844.0,109834.0,1394929.0,36180.0,42919.0,152378.0,4848058.0,21159410.0,7617780.0,18380168.0,13690313.0,,281000.0,12433000.0,12507000.0,1581000.0,42000.0,2600.0,167179.0,
2022-10-16 21:00:00,,1486306.0,,,,1826976.0,,,,,,,,,,,,,2144500.0,,,,,,,,10377.0
2022-10-16 22:00:00,1963640.0,,5700921.0,3430830.0,2315468.0,,427670.0,464893.0,105613.0,1445624.0,34636.0,44403.0,153097.0,4870782.0,21810842.0,7404661.0,18144240.0,13634613.0,,291000.0,12161000.0,12378000.0,1636000.0,44000.0,2600.0,167729.0,
2022-10-23 21:00:00,,1468623.0,,,,1797777.0,,,,,,,,,,,,,2051000.0,,,,,,,,10679.0
2022-10-23 22:00:00,2001005.0,,6087859.0,3419990.0,2419163.0,,415920.0,446746.0,102728.0,1609986.0,33200.0,42054.0,139405.0,4908679.0,22579802.0,7348022.0,18006170.0,14016600.0,,291000.0,11888000.0,12232000.0,1684000.0,48000.0,2600.0,169265.0,
2022-10-30 22:00:00,,1445533.0,,,,1774803.0,,,,,,,,,,,,,2004400.0,,,,,,,,10356.0
2022-10-30 23:00:00,1947915.0,,6051642.0,3461180.0,2455704.0,,406780.0,443916.0,98968.0,1636604.0,31940.0,40143.0,127565.0,5107865.0,23931948.0,7302065.0,17841258.0,14440213.0,,299000.0,11668000.0,12170000.0,1724000.0,49000.0,2600.0,178366.0,
2022-11-06 22:00:00,,1425503.0,,,,1751976.0,,,,,,,,,,,,,1945300.0,,,,,,,,9604.0
2022-11-06 23:00:00,1919050.0,,6038585.0,3532490.0,2495545.0,,413010.0,442022.0,96542.0,1611624.0,30773.0,40498.0,119287.0,5323211.0,25449076.0,7411170.0,17909854.0,15431832.0,,337000.0,11550000.0,12488000.0,1842000.0,52000.0,2600.0,188700.0,
2022-11-13 22:00:00,,1407436.0,,,,1737876.0,,,,,,,,,,,,,1903600.0,,,,,,,,9664.0
2022-11-13 23:00:00,1880574.0,,5981784.0,3525780.0,2499746.0,,482060.0,438641.0,92756.0,1580963.0,29801.0,41173.0,106288.0,5223096.0,25227514.0,7156747.0,17536224.0,15137592.0,,355000.0,11201000.0,12299000.0,1853000.0,50000.0,2600.0,215124.0,
2022-11-20 22:00:00,,1390735.0,,,,1817537.0,,,,,,,,,,,,,1939300.0,,,,,,,,9468.0
2022-11-20 23:00:00,1874133.0,,5962618.0,3450130.0,2518920.0,,595520.0,464043.0,91791.0,1525649.0,29009.0,49447.0,115076.0,5058593.0,24693174.0,6788733.0,17012858.0,14668123.0,,355000.0,10808000.0,11710000.0,1801000.0,49000.0,2600.0,306555.0,
2022-11-27 22:00:00,,1361235.0,,,,1823879.0,,,,,,,,,,,,,1948900.0,,,,,,,,9478.0
2022-11-27 23:00:00,1828143.0,,5594084.0,3385770.0,2462887.0,,590880.0,492217.0,99502.0,1438829.0,30548.0,50518.0,112033.0,4854581.0,24042326.0,6337838.0,16435524.0,14109842.0,,376000.0,10311000.0,11000000.0,1721000.0,50000.0,2600.0,282994.0,
2022-12-04 22:00:00,,1345190.0,,,,1838903.0,,,,,,,,,,,,,1955600.0,,,,,,,,9636.0
2022-12-04 23:00:00,1756788.0,,5249036.0,3330200.0,2374305.0,,678130.0,505175.0,101326.0,1381888.0,31652.0,46812.0,97931.0,4547299.0,22990452.0,5928768.0,15886280.0,13361399.0,,394000.0,9963000.0,10299000.0,1636000.0,49000.0,2600.0,286905.0,
2022-12-11 22:00:00,,1360879.0,,,,2021853.0,,,,,,,,,,,,,2043200.0,,,,,,,,10163.0
2022-12-11 23:00:00,1677478.0,,4827689.0,3241340.0,2190805.0,,767170.0,538971.0,100979.0,1324621.0,31958.0,45244.0,126281.0,4240847.0,21893510.0,5543624.0,15301531.0,12519513.0,,417000.0,9562000.0,9626000.0,1519000.0,47000.0,2600.0,412497.0,
2022-12-18 22:00:00,,1352616.0,,,,2071363.0,,,,,,,,,,,,,2088500.0,,,,,,,,9991.0
2022-12-18 23:00:00,1636954.0,,4856943.0,3215250.0,2142607.0,,784270.0,564893.0,106005.0,1296305.0,33183.0,50525.0,161212.0,4054917.0,21328774.0,5217632.0,14805717.0,12168425.0,,417000.0,9125000.0,9068000.0,1525000.0,51000.0,2600.0,435651.0,
2022-12-25 22:00:00,,1353013.0,,,,2080923.0,,,,,,,,,,,,,2120800.0,,,,,,,,8438.0
2022-12-25 23:00:00,1678718.0,,4880442.0,3234460.0,2284112.0,,807950.0,549348.0,103049.0,1284533.0,32705.0,46586.0,156277.0,3915448.0,21384042.0,5038234.0,14484435.0,12014136.0,,442000.0,8857000.0,8836000.0,1579000.0,70000.0,2600.0,390343.0,
2023-01-01 22:00:00,,1348779.0,,,,2076193.0,,,,,,,,,,,,,2140800.0,,,,,,,,9079.0
2023-01-01 23:00:00,1655961.0,,4720289.0,3160890.0,2327857.0,,797800.0,536319.0,94401.0,1280210.0,32364.0,42733.0,137364.0,3741135.0,21066642.0,4657760.0,13985339.0,11620688.0,,470000.0,8415000.0,8318000.0,1584000.0,107000.0,2600.0,371505.0,
2023-01-08 22:00:00,,1362632.0,,,,2088386.0,,,,,,,,,,,,,2163800.0,,,,,,,,7618.0
2023-01-08 23:00:00,1597119.0,,4499177.0,3131070.0,2347129.0,,823000.0,552840.0,91879.0,1263310.0,31183.0,42315.0,115909.0,3606971.0,20997452.0,4424809.0,13535819.0,11360378.0,,470000.0,8054000.0,7924000.0,1651000.0,149000.0,2600.0,420714.0,
2023-01-15 22:00:00,,1403202.0,,,,2186879.0,,,,,,,,,,,,,2276400.0,,,,,,,,4180.0
2023-01-15 23:00:00,1540674.0,,4335093.0,3071910.0,2331058.0,,968030.0,623253.0,90354.0,1217629.0,33398.0,44860.0,113036.0,3323824.0,20020704.0,4101599.0,13025344.0,10646798.0,,470000.0,7567000.0,7301000.0,1663000.0,176000.0,2600.0,444855.0,
2023-01-22 22:00:00,,1458479.0,,,,2348254.0,,,,,,,,,,,,,2291800.0,,,,,,,,4179.0
2023-01-22 23:00:00,1375097.0,,3886897.0,2998060.0,1860943.0,,977400.0,664055.0,115954.0,1114511.0,36071.0,71065.0,137633.0,3071550.0,19130356.0,4009484.0,12810927.0,10024080.0,,507000.0,7278000.0,7033000.0,1639000.0,177000.0,2600.0,505322.0,
2023-01-29 22:00:00,,1454999.0,,,,2378077.0,,,,,,,,,,,,,2270200.0,,,,,,,,4202.0
2023-01-29 23:00:00,1269456.0,,3518713.0,2878810.0,1741224.0,,965840.0,709178.0,134346.0,1062636.0,37312.0,58381.0,131926.0,2832786.0,18509650.0,3757711.0,12342367.0,9459748.0,,510000.0,6817000.0,6491000.0,1559000.0,174000.0,2600.0,451626.0,
2023-02-05 22:00:00,,1401993.0,,,,2348237.0,,,,,,,,,,,,,2238200.0,,,,,,,,4611.0
2023-02-05 23:00:00,1184410.0,,3286800.0,2799570.0,1548596.0,,926250.0,591468.0,144098.0,991146.0,39053.0,57702.0,114223.0,2584791.0,17897894.0,3594814.0,12061430.0,8861914.0,,492000.0,6519000.0,6197000.0,1515000.0,170000.0,2600.0,399521.0,
2023-02-12 22:00:00,,1385130.0,,,,2336531.0,,,,,,,,,,,,,2236700.0,,,,,,,,4278.0
2023-02-12 23:00:00,1074334.0,,3029737.0,2669840.0,1489626.0,,892690.0,586208.0,143537.0,938620.0,40653.0,53868.0,96634.0,2329842.0,17311620.0,3442563.0,11703545.0,8283028.0,,479000.0,6116000.0,5763000.0,1463000.0,172000.0,2600.0,354273.0,
2023-02-19 22:00:00,,1389048.0,,,,2342350.0,,,,,,,,,,,,,2301900.0,,,,,,,,4589.0
2023-02-19 23:00:00,1040288.0,,2874832.0,2493600.0,1443310.0,,878130.0,577558.0,142434.0,892890.0,41339.0,51847.0,81212.0,2124678.0,16802574.0,3156833.0,11186513.0,7752703.0,,502000.0,5688000.0,5221000.0,1391000.0,173000.0,2600.0,330005.0,
2023-02-26 22:00:00,,1424486.0,,,,2365454.0,,,,,,,,,,,,,2320100.0,,,,,,,,4682.0
2023-02-26 23:00:00,945965.0,,2601688.0,2368420.0,1343353.0,,910870.0,598700.0,141475.0,871079.0,41798.0,54577.0,81108.0,1864030.0,15879794.0,3045041.0,10871891.0,7005841.0,,521000.0,5427000.0,4910000.0,1316000.0,169000.0,2600.0,409071.0,
2023-03-05 22:00:00,,1448001.0,,,,2423591.0,,,,,,,,,,,,,2313600.0,,,,,,,,4643.0
2023-03-05 23:00:00,818682.0,,2245255.0,2154780.0,1351720.0,,1029060.0,444061.0,143448.0,829166.0,47982.0,57160.0,85334.0,1581083.0,14815095.0,2698857.0,10358711.0,6197393.0,,532000.0,4827000.0,4157000.0,1176000.0,164000.0,2600.0,404763.0,
2023-03-12 22:00:00,,1465290.0,,,,2489299.0,,,,,,,,,,,,,2321300.0,,,,,,,,4893.0
2023-03-12 23:00:00,779143.0,,2095902.0,2038800.0,1437424.0,,1052620.0,453608.0,145994.0,814839.0,53317.0,57222.0,91083.0,1355467.0,14123720.0,2449842.0,9869184.0,5661643.0,,537000.0,4437000.0,3646000.0,1128000.0,174000.0,2600.0,407996.0,
2023-03-19 22:00:00,,1473645.0,,,,2524173.0,,,,,,,,,,,,,2350500.0,,,,,,,,2899.0
2023-03-19 23:00:00,696653.0,,2004233.0,1976650.0,1480070.0,,1038150.0,452817.0,141206.0,821175.0,54411.0,56701.0,87025.0,1190463.0,13715158.0,2212791.0,9286226.0,5357865.0,,544000.0,4051000.0,3104000.0,1135000.0,181000.0,2600.0,348208.0,
2023-03-26 21:00:00,,1477564.0,,,,2552013.0,,,,,,,,,,,,,2368500.0,,,,,,,,4890.0
2023-03-26 22:00:00,641040.0,,1943866.0,1834190.0,1508365.0,,1020480.0,457403.0,142152.0,847421.0,53886.0,57577.0,93535.0,963492.0,12949698.0,1921136.0,8705197.0,4812060.0,,561000.0,3552000.0,2502000.0,1104000.0,188000.0,2600.0,388864.0,
2023-04-02 21:00:00,,1521266.0,,,,2595086.0,,,,,,,,,,,,,2377000.0,,,,,,,,6723.0
2023-04-02 22:00:00,592454.0,,1842572.0,1684120.0,1512237.0,,995800.0,462710.0,139573.0,836850.0,62062.0,64159.0,103750.0,754788.0,12021845.0,1633752.0,8189915.0,4300205.0,,567000.0,3049000.0,1905000.0,1039000.0,182000.0,2600.0,382250.0,
2023-04-09 21:00:00,,1541447.0,,,,2648779.0,,,,,,,,,,,,,2379700.0,,,,,,,,6681.0
2023-04-09 22:00:00,528185.0,,1689372.0,1676160.0,1545065.0,,984040.0,484619.0,142772.0,843697.0,65911.0,62217.0,116735.0,780037.0,11722732.0,1527714.0,7827379.0,3979538.0,,563000.0,2770000.0,1638000.0,1127000.0,174000.0,2600.0,396013.0,
2023-04-16 21:00:00,,1562956.0,,,,2694891.0,,,,,,,,,,,,,2439900.0,,,,,,,,4659.0
2023-04-16 22:00:00,468331.0,,1539998.0,1690700.0,1579550.0,,992790.0,518546.0,139199.0,862875.0,72193.0,61169.0,122333.0,902327.0,11639166.0,1441403.0,7428133.0,3782424.0,,563000.0,2541000.0,1750000.0,1347000.0,168000.0,2600.0,408191.0,
2023-04-23 21:00:00,,1595198.0,,,,2738716.0,,,,,,,,,,,,,2517400.0,,,,,,,,3398.0
2023-04-23 22:00:00,450518.0,,1511014.0,1919220.0,1591705.0,,1001720.0,534497.0,137074.0,920180.0,72146.0,60351.0,160815.0,968609.0,11431233.0,1262099.0,7049220.0,3609328.0,,563000.0,2374000.0,1885000.0,1536000.0,162000.0,2600.0,409733.0,
2023-04-30 21:00:00,,1623345.0,,,,2794330.0,,,,,,,,,,,,,2599300.0,,,,,,,,3785.0
2023-04-30 22:00:00,462364.0,,1575017.0,2232060.0,1737740.0,,983990.0,579984.0,138511.0,1035677.0,74812.0,62099.0,162977.0,912272.0,11090818.0,1052567.0,6629177.0,3430776.0,,583000.0,2208000.0,1912000.0,1597000.0,156000.0,2600.0,411443.0,
2023-05-07 21:00:00,,1669547.0,,,,2865351.0,,,,,,,,,,,,,2640400.0,,,,,,,,3805.0
2023-05-07 22:00:00,470984.0,,1668848.0,2876500.0,1952971.0,,986100.0,612892.0,138969.0,1161069.0,74845.0,60894.0,188088.0,1260725.0,12214554.0,1377894.0,6668559.0,3558264.0,,590000.0,2505000.0,3226000.0,1855000.0,149000.0,2600.0,432124.0,
2023-05-14 21:00:00,,1749722.0,,,,2922966.0,,,,,,,,,,,,,2733100.0,,,,,,,,3430.0
2023-05-14 22:00:00,486042.0,,1958656.0,3646260.0,2051871.0,,1145640.0,689987.0,151085.0,1205052.0,80099.0,69379.0,240073.0,2223832.0,13608443.0,2148936.0,7756910.0,4008635.0,,589000.0,3581000.0,5868000.0,2234000.0,145000.0,2600.0,458961.0,
2023-05-21 21:00:00,,1807538.0,,,,2969503.0,,,,,,,,,,,,,2754700.0,,,,,,,,3229.0
2023-05-21 22:00:00,566309.0,,2124025.0,3867330.0,2200163.0,,1154420.0,707881.0,164813.0,1371363.0,81933.0,63320.0,265720.0,3148352.0,15681636.0,2901166.0,8842575.0,5005674.0,,597000.0,4596000.0,7730000.0,2359000.0,137000.0,2600.0,448767.0,
2023-05-28 21:00:00,,1859200.0,,,,2999699.0,,,,,,,,,,,,,2748800.0,,,,,,,,2278.0
2023-05-28 22:00:00,687991.0,,2367672.0,3951390.0,2404082.0,,1140240.0,738905.0,169642.0,1550678.0,86395.0,64199.0,292954.0,3566176.0,17238688.0,3364752.0,9389056.0,5794681.0,,604000.0,5062000.0,8753000.0,2363000.0,131000.0,2600.0,441076.0,
2023-06-04 21:00:00,,1895672.0,,,,3009553.0,,,,,,,,,,,,,2711000.0,,,,,,,,2465.0
2023-06-04 22:00:00,780684.0,,2593408.0,3982620.0,2579634.0,,1115900.0,756572.0,173799.0,1703883.0,86821.0,63479.0,316214.0,3949451.0,18884706.0,3926899.0,9732009.0,7007741.0,,624000.0,5303000.0,9425000.0,2349000.0,120000.0,2600.0,441022.0,
2023-06-11 21:00:00,,1929007.0,,,,3002480.0,,,,,,,,,,,,,2734700.0,,,,,,,,2493.0
2023-06-11 22:00:00,876458.0,,2853062.0,3939370.0,2708825.0,,1091450.0,787210.0,168971.0,1825953.0,90061.0,64563.0,337482.0,4329519.0,20201396.0,4748087.0,10735364.0,8507523.0,,635000.0,5754000.0,10098000.0,2316000.0,115000.0,2600.0,446982.0,
2023-06-18 21:00:00,,1933339.0,,,,3013484.0,,,,,,,,,,,,,2720100.0,,,,,,,,3345.0
2023-06-18 22:00:00,980689.0,,3139062.0,3907860.0,2827813.0,,1051150.0,789156.0,158192.0,2003936.0,89699.0,63049.0,373429.0,4663369.0,21406204.0,5418125.0,12077947.0,9915422.0,,651000.0,6973000.0,10606000.0,2287000.0,109000.0,2600.0,436306.0,
2023-06-25 21:00:00,,1938399.0,,,,2980679.0,,,,,,,,,,,,,2697600.0,,,,,,,,3395.0
2023-06-25 22:00:00,1123011.0,,3144183.0,3838450.0,2932525.0,,1024030.0,772643.0,154669.0,2119820.0,88918.0,63121.0,392191.0,4805475.0,22385272.0,5790347.0,13023108.0,10960901.0,,646000.0,7916000.0,10865000.0,2229000.0,108000.0,2600.0,428425.0,
2023-07-02 21:00:00,,1933046.0,,,,2925023.0,,,,,,,,,,,,,2706200.0,,,,,,,,3721.0
2023-07-02 22:00:00,1236938.0,,3409793.0,3861540.0,2965488.0,,981730.0,754054.0,151084.0,2191756.0,85650.0,62369.0,404572.0,4936546.0,23009114.0,5932616.0,13275355.0,11653054.0,,638000.0,8273000.0,11007000.0,2175000.0,106000.0,2600.0,419195.0,
2023-07-09 21:00:00,,1909688.0,,,,2864129.0,,,,,,,,,,,,,2689300.0,,,,,,,,3295.0
2023-07-09 22:00:00,1344774.0,,3574589.0,3818680.0,3007664.0,,936160.0,731765.0,148968.0,2308750.0,80770.0,61671.0,406368.0,5132276.0,23928420.0,6267845.0,13693439.0,12513750.0,,629000.0,8498000.0,11155000.0,2210000.0,106000.0,2600.0,404186.0,
2023-07-16 21:00:00,,1878789.0,,,,2794304.0,,,,,,,,,,,,,2664800.0,,,,,,,,3106.0
2023-07-16 22:00:00,1498091.0,,3868846.0,3807420.0,3013784.0,,870770.0,706251.0,144500.0,2317716.0,74048.0,60540.0,388412.0,5195284.0,24986464.0,6456967.0,13957886.0,13238128.0,,623000.0,8911000.0,11437000.0,2279000.0,104000.0,2600.0,385557.0,
2023-07-23 21:00:00,,1850214.0,,,,2713674.0,,,,,,,,,,,,,2632500.0,,,,,,,,3440.0
2023-07-23 22:00:00,1584708.0,,3992148.0,3907840.0,3000966.0,,809090.0,687188.0,137313.0,2341654.0,67853.0,58521.0,356874.0,5463263.0,24951262.0,6464337.0,13945282.0,13505714.0,,625000.0,9118000.0,11571000.0,2302000.0,103000.0,2600.0,374380.0,
2023-07-30 21:00:00,,1820864.0,,,,2629046.0,,,,,,,,,,,,,2637800.0,,,,,,,,4091.0
2023-07-30 22:00:00,1693210.0,,4213980.0,4025790.0,2985265.0,,757040.0,668659.0,134028.0,2304779.0,62369.0,56879.0,341738.0,5361471.0,24859588.0,6480480.0,14099080.0,13544160.0,,621000.0,9460000.0,11768000.0,2313000.0,112000.0,2600.0,366706.0,
2023-08-06 21:00:00,,1794910.0,,,,2543796.0,,,,,,,,,,,,,2636900.0,,,,,,,,4611.0
2023-08-06 22:00:00,1814757.0,,4326893.0,4085500.0,2933071.0,,717280.0,643640.0,124462.0,2247971.0,57358.0,54581.0,339020.0,6112610.0,25572882.0,7006443.0,14445865.0,14578790.0,,619000.0,9878000.0,12652000.0,2600000.0,130000.0,2600.0,360061.0,
2023-08-13 21:00:00,,1763530.0,,,,2455529.0,,,,,,,,,,,,,2607800.0,,,,,,,,3560.0
2023-08-13 22:00:00,1849541.0,,4413009.0,4044240.0,2870892.0,,671810.0,621674.0,117722.0,2256348.0,52064.0,52866.0,323605.0,5983145.0,26250550.0,7082169.0,14470788.0,14877253.0,,624000.0,10168000.0,12921000.0,2522000.0,140000.0,2600.0,349364.0,
2023-08-20 21:00:00,,1721597.0,,,,2354553.0,,,,,,,,,,,,,2562000.0,,,,,,,,2296.0
2023-08-20 22:00:00,1815293.0,,4542364.0,3951880.0,2829706.0,,606290.0,602101.0,110867.0,2276864.0,48457.0,49492.0,315507.0,6080495.0,26178906.0,7198022.0,14423698.0,15216842.0,,607000.0,10281000.0,12974000.0,2513000.0,146000.0,2600.0,328773.0,
2023-08-27 21:00:00,,1686881.0,,,,2279219.0,,,,,,,,,,,,,2543200.0,,,,,,,,3187.0
2023-08-27 22:00:00,1929379.0,,4822663.0,3943500.0,2898999.0,,574140.0,583235.0,103047.0,2401832.0,46243.0,47302.0,296666.0,5908317.0,25814010.0,7152213.0,14395452.0,15347237.0,,584000.0,10321000.0,13013000.0,2516000.0,150000.0,2600.0,317359.0,
2023-09-03 21:00:00,,1666693.0,,,,2360281.0,,,,,,,,,,,,,2535000.0,,,,,,,,3409.0
2023-09-03 22:00:00,1955406.0,,4868065.0,3948400.0,2865844.0,,535690.0,557861.0,101449.0,2363281.0,44608.0,45710.0,290073.0,5696490.0,25359814.0,7244579.0,14944508.0,15409258.0,,577000.0,10602000.0,13092000.0,2457000.0,145000.0,2600.0,309416.0,
2023-09-10 21:00:00,,1651646.0,,,,2408999.0,,,,,,,,,,,,,2524300.0,,,,,,,,3246.0
